|[1, '10', 'A', 'Q', 21]|
|[1, 'Q', '5', '4', 9, '1', '9', 26, '1', '8', 26]|
|[-1, '8', '3', 'J', 13]|
|[-1, '3', '2', '9', 11]|
|[-1, '8', '4', '2', 6]|
|[-1, '7', '8', 'K', 18]|
|[-1, '10', 'J', '3', 13]|
|[1, 'K', '10', '3', 13, '1', 'Q', 23]|
|[1, '6', '2', 'J', 12, '1', '4', 26, '1', 'Q', 26]|
|[1, '6', 'J', '3', 13]|
|[1, 'J', 'K', '4', 14, '1', '6', 21, '1', 'A', 21]|
|[-1, 'J', '9', '2', 11, '1', '3', 14]|
|[1, '8', 'Q', '5', 15, '1', '2', 27, '1', 'K', 27]|
|[1, 'Q', '4', '2', 6]|
|[1, 'K', 'Q', '8', 18, '1', '7', 25]|
|[1, '5', '2', '4', 6, '1', '3', 20, '1', 'A', 20]|
|[-1, 'Q', '9', '5', 14]|
|[1, 'J', '6', '7', 13, '1', '3', 18, '1', '2', 18]|
|[1, '3', '7', 'A', 18, '1', 'Q', 22, '1', '4', 22]|
|[1, 'A', 'Q', '2', 12, '1', 'J', 22]|
|[1, '6', '7', '5', 12, '1', 'J', 22]|
|[-1, '4', '6', '3', 9]|
|[-1, '10', '7', '3', 10]|
|[-1, '2', '8', 'Q', 18]|
|[-1, 'A', '8', 'Q', 18]|
|[1, '5', '6', '8', 14]|
|[1, 'A', 'J', '5', 15, '1', '10', 25]|
|[1, 'A', '4', '2', 6]|
|[1, '2', '10', 'A', 21]|
|[-1, 'A', 'J', '2', 12]|
|[-1, '10', '9', '6', 15]|
|[-1, 'J', '5', '10', 15]|
|[-1, 'K', '8', '10', 18]|
|[-1, '5', '2', '8', 10]|
|[-1, '8', '6', '3', 9]|
|[1, '2', '4', 'Q', 14, '1', 'K', 24]|
|[0, '8', '7', 'K', 17, '1', '3', 20]|
|[1, 'Q', '5', '7', 12, '1', '3', 25, '1', 'J', 25]|
|[1, '9', '10', '7', 17, '1', 'K', 27]|
|[1, 'Q', '10', 'A', 21]|
|[1, '8', 'Q', 'A', 21]|
|[-1, 'A', '6', 'J', 16]|
|[-1, 'K', '4', '7', 11]|
|[1, '8', '7', '10', 17, '1', '6', 23]|
|[1, 'A', '7', '5', 12, '1', 'J', 22]|
|[1, '7', 'K', 'J', 20, '1', '5', 25]|
|[-1, '9', '7', '6', 13]|
|[1, 'K', '2', '3', 5, '1', 'Q', 19, '1', '4', 29, '1', '10', 29]|
|[-1, 'J', '2', '3', 5]|
|[1, '9', '8', '4', 12, '1', '6', 23, '1', '5', 23]|
|[1, '6', 'A', 'K', 21]|
|[1, '8', 'K', '7', 17]|
|[1, '9', '4', '2', 6, '1', 'K', 16]|
|[-1, '7', '5', 'K', 15]|
|[1, '5', '8', '7', 15, '1', '9', 24]|
|[0, 'Q', '3', '8', 11, '1', 'J', 21]|
|[1, '2', '8', '6', 14]|
|[1, '5', '10', '4', 14, '1', '2', 16]|
|[1, '9', '3', '10', 13, '1', '7', 25, '1', '5', 25]|
|[1, '9', 'K', '3', 13, '1', 'J', 23]|
|[1, '9', '8', 'K', 18, '1', '2', 20]|
|[1, '3', '10', '7', 17]|
|[1, '5', '7', '2', 9]|
|[-1, '7', 'Q', '8', 18]|
|[-1, 'A', '2', 'K', 12]|
|[1, '6', '4', '10', 14, '1', 'Q', 24]|
|[1, 'J', '5', '9', 14, '1', '10', 24]|
|[-1, 'A', '4', '8', 12]|
|[1, '6', 'J', '2', 12, '1', '10', 22]|
|[1, 'Q', '6', '5', 11, '1', 'J', 28, '1', '7', 28]|
|[1, 'Q', '3', '7', 10, '1', '10', 20]|
|[1, '10', '2', '7', 9, '1', '5', 14]|
|[1, '4', 'A', '3', 14, '1', 'Q', 20, '1', '6', 20]|
|[1, '4', 'J', 'A', 21]|
|[1, '3', '10', '8', 18, '1', '7', 25]|
|[1, '2', '10', '6', 16, '1', 'Q', 26]|
|[1, '9', '7', '4', 11]|
|[-1, '10', 'J', '3', 13]|
|[1, 'K', '8', '9', 17, '1', '7', 24]|
|[1, '7', '8', 'K', 18, '1', '4', 22]|
|[1, '6', '2', '3', 5]|
|[1, '10', '8', 'J', 18, '1', '9', 27]|
|[1, '5', 'A', 'Q', 21]|
|[0, '5', '7', '2', 9, '1', 'K', 19]|
|[-1, 'K', '5', '2', 7]|
|[1, '10', '2', 'A', 13, '1', '9', 19, '1', '7', 23, '1', '4', 23]|
|[-1, '4', 'Q', '7', 17]|
|[-1, '4', 'J', 'A', 21, '1', '5', 16]|
|[0, '4', 'K', '3', 13, '1', 'J', 23]|
|[1, '9', 'Q', 'K', 20, '1', 'J', 30]|
|[-1, '7', '9', '5', 14]|
|[1, 'A', '2', '6', 8]|
|[1, '9', '3', '8', 11, '1', 'Q', 31, '1', '10', 31]|
|[1, '7', '4', '3', 7, '1', 'A', 18]|
|[-1, '4', 'A', '9', 20]|
|[1, '4', '8', 'J', 18]|
|[1, '3', 'K', '10', 20, '1', '6', 26]|
|[1, '6', 'K', '5', 15]|
|[1, '5', '3', 'J', 13]|
|[1, 'J', '4', '10', 14, '1', 'K', 24]|
|[1, '7', '2', '9', 11, '1', '5', 17, '1', 'A', 21, '1', '4', 31, '1', 'Q', 31]|
|[-1, '10', '3', 'A', 14]|
|[1, '4', '2', '9', 11, '1', 'J', 21]|
|[-1, '4', '2', '9', 11, '1', 'A', 12]|
|[-1, '9', '7', '2', 9, '1', '6', 20, '1', '5', 20]|
|[1, '2', 'J', '4', 14, '1', 'Q', 24]|
|[-1, 'Q', '9', '8', 17]|
|[1, '5', '6', 'J', 16, '1', '3', 19]|
|[1, '10', '8', '5', 13, '1', '9', 22]|
|[1, '4', '10', '6', 16, '1', '8', 24]|
|[1, 'Q', 'A', '3', 14, '1', '10', 14]|
|[1, '2', 'Q', 'K', 20]|
|[1, '7', '4', 'J', 14, '1', 'Q', 24]|
|[1, '6', '5', '10', 15, '1', '4', 28, '1', '9', 28]|
|[1, 'Q', '6', '10', 16, '1', '3', 26, '1', '7', 26]|
|[-1, '6', 'J', '5', 15]|
|[-1, '8', '2', '3', 5, '1', '10', 15]|
|[-1, 'J', '6', '10', 16]|
|[1, 'K', '10', '6', 16]|
|[1, '7', '6', 'K', 16, '1', '4', 20]|
|[-1, '7', '3', '2', 5]|
|[-1, '10', 'Q', '4', 14]|
|[1, '2', '5', '4', 9, '1', 'Q', 28, '1', '9', 28]|
|[-1, 'Q', '8', '7', 15]|
|[1, '5', 'Q', '8', 18]|
|[1, '9', '10', '2', 12, '1', 'J', 22]|
|[1, '8', '3', 'K', 13, '1', '7', 20]|
|[-1, 'K', '6', '9', 15]|
|[1, 'K', '2', '7', 9, '1', '3', 22, '1', 'J', 22]|
|[0, '6', '2', 'K', 12, '1', '9', 25, '1', '4', 25]|
|[1, '4', '7', '5', 12]|
|[1, '3', 'J', 'A', 21, '1', '8', 28, '1', '9', 28]|
|[1, '6', '2', 'J', 12, '1', '7', 24, '1', '5', 24]|
|[1, '5', '3', '9', 12]|
|[1, '8', '2', '7', 9, '1', 'Q', 28, '1', '9', 28]|
|[-1, '7', '8', '2', 10]|
|[-1, '8', 'J', '4', 14]|
|[-1, 'K', '10', '5', 15]|
|[1, '4', '3', 'J', 13, '1', '6', 28, '1', '9', 28]|
|[1, '4', '7', 'K', 17, '1', '10', 27]|
|[1, 'Q', '8', '5', 13, '1', '9', 22]|
|[1, '6', 'J', 'Q', 20, '1', 'A', 21]|
|[1, 'J', '6', 'K', 16, '1', '3', 26, '1', '7', 26]|
|[1, '9', 'J', 'K', 20]|
|[1, '8', '7', 'Q', 17, '1', 'J', 27]|
|[1, '10', 'A', '4', 15]|
|[-1, '7', 'Q', '3', 13]|
|[1, '3', '7', 'Q', 17]|
|[1, 'J', 'Q', '2', 12, '1', '6', 26, '1', '8', 26]|
|[-1, '10', '3', 'A', 14, '1', '7', 17, '1', '6', 17]|
|[-1, 'A', 'K', '6', 16]|
|[1, 'A', '3', 'Q', 13, '1', '2', 24, '1', '9', 24]|
|[-1, '9', '6', 'Q', 16]|
|[1, '6', '10', 'Q', 20, '1', '3', 23]|
|[-1, '3', '6', 'K', 16]|
|[1, 'J', '5', '10', 15, '1', '2', 20, '1', '3', 21, '1', 'A', 21]|
|[1, '4', '6', '7', 13, '1', 'J', 23]|
|[1, '8', 'J', '9', 19, '1', 'A', 20]|
|[1, '3', 'J', 'K', 20, '1', '6', 26]|
|[1, 'Q', '2', '3', 5, '1', 'K', 22, '1', '7', 22]|
|[-1, 'Q', 'J', '5', 15]|
|[1, '2', '8', '5', 13, '1', 'J', 23]|
|[-1, '4', '6', '5', 11]|
|[1, '5', '10', '3', 13, '1', '8', 21]|
|[1, 'Q', '6', 'K', 16, '1', '5', 21]|
|[-1, 'Q', '9', '5', 14, '1', '4', 18]|
|[1, 'K', '10', 'J', 20, '1', '7', 27]|
|[1, 'A', '6', '10', 16]|
|[-1, '9', '3', 'J', 13]|
|[1, '3', '9', 'Q', 19]|
|[1, '9', 'Q', '10', 20]|
|[1, '10', 'Q', '9', 19, '1', '8', 27]|
|[1, '2', '3', 'A', 14, '1', '8', 18, '1', '6', 28, '1', 'J', 28]|
|[-1, '3', 'J', '8', 18]|
|[-1, 'Q', '10', '5', 15]|
|[1, 'A', 'J', 'Q', 20]|
|[1, 'J', '7', 'K', 17, '1', '8', 25]|
|[1, 'K', '10', 'A', 21, '1', '7', 27, '1', '9', 27]|
|[-1, '10', 'Q', '4', 14]|
|[-1, '4', '9', '7', 16, '1', 'A', 17]|
|[1, '8', 'Q', '2', 12, '1', '10', 22]|
|[-1, '4', 'J', '2', 12]|
|[-1, '9', '2', '3', 5, '1', 'K', 15]|
|[1, '7', '8', 'Q', 18, '1', '6', 24]|
|[1, '4', 'A', 'Q', 21]|
|[1, 'J', '10', '4', 14, '1', 'Q', 24]|
|[-1, '6', 'Q', '4', 14]|
|[-1, '7', '4', '5', 9]|
|[1, '5', '9', 'Q', 19, '1', 'J', 29]|
|[-1, '5', 'K', '6', 16]|
|[1, '3', '8', '4', 12, '1', 'Q', 22]|
|[1, '4', 'A', '5', 16]|
|[1, '3', '6', 'Q', 16, '1', '5', 21]|
|[1, '3', '6', '2', 8]|
|[1, '5', '7', '2', 9]|
|[-1, '9', '5', '10', 15]|
|[1, '8', '7', '9', 16, '1', '4', 20]|
|[1, 'A', '4', 'J', 14, '1', '6', 29, '1', '9', 29]|
|[-1, '8', '5', '4', 9]|
|[1, 'J', '7', '9', 16, '1', '6', 22]|
|[1, '4', 'Q', '2', 12]|
|[-1, '10', '3', 'K', 13]|
|[1, '2', 'A', '7', 18, '1', '10', 28, '1', 'Q', 28]|
|[-1, 'K', '7', '6', 13]|
|[-1, '7', '8', 'K', 18]|
|[1, '5', '4', '8', 12]|
|[1, 'J', '2', 'A', 13, '1', '8', 21]|
|[-1, 'K', '4', 'Q', 14]|
|[-1, '6', '3', '4', 7]|
|[1, '4', '8', '7', 15]|
|[1, '4', '9', '8', 17, '1', '10', 27]|
|[-1, 'A', '4', '3', 7, '1', '8', 15]|
|[1, 'Q', '5', '4', 9, '1', '3', 20, '1', '8', 26, '1', '6', 26]|
|[1, '7', 'Q', '10', 20, '1', '4', 24]|
|[-1, 'K', '4', '7', 11]|
|[1, '4', '3', '9', 12, '1', 'A', 13]|
|[1, 'A', '3', 'J', 13]|
|[-1, '3', '6', '7', 13]|
|[1, '7', 'A', '5', 16, '1', '4', 16, '1', '6', 26, '1', 'J', 26]|
|[1, '10', '7', '4', 11, '1', 'Q', 26, '1', '5', 26]|
|[1, '4', 'K', 'Q', 20]|
|[1, '5', '8', 'K', 18, '1', 'Q', 28]|
|[1, '4', '7', '2', 9]|
|[1, '5', '2', 'A', 13]|
|[1, '5', '4', 'Q', 14, '1', '2', 26, '1', 'J', 26]|
|[-1, '9', '6', '7', 13, '1', '4', 17]|
|[-1, '8', 'K', '4', 14]|
|[-1, 'Q', '2', '5', 7]|
|[1, '5', '7', '9', 16, '1', '8', 24]|
|[-1, 'Q', '2', '5', 7, '1', 'A', 18]|
|[1, '9', '7', 'Q', 17, '1', '2', 29, '1', '10', 29]|
|[1, '10', '2', '6', 8, '1', 'J', 27, '1', '9', 27]|
|[1, '7', '8', '5', 13]|
|[0, '2', '8', '9', 17]|
|[0, 'J', '4', '8', 12, '1', '5', 17]|
|[1, 'A', '4', 'J', 14, '1', '2', 26, '1', '10', 26]|
|[1, 'K', '4', 'A', 15, '1', '3', 18]|
|[1, 'J', '2', '3', 5]|
|[0, 'A', '6', '10', 16, '1', '7', 23]|
|[0, '8', 'A', 'Q', 21, '1', '6', 17]|
|[1, '8', '10', '7', 17, '1', '4', 31, '1', 'Q', 31]|
|[1, '7', 'K', 'J', 20, '1', '3', 23]|
|[1, '8', 'J', 'Q', 20]|
|[1, '8', '10', 'K', 20]|
|[1, '5', '2', 'J', 12, '1', '9', 21]|
|[1, 'J', '7', '2', 9]|
|[-1, '10', '9', '8', 17]|
|[1, 'K', 'Q', '8', 18]|
|[1, '6', '10', '9', 19, '1', '8', 27]|
|[-1, '10', 'Q', '3', 13]|
|[1, 'Q', '4', '7', 11, '1', '9', 28, '1', '8', 28]|
|[1, '9', 'Q', '8', 18, '1', 'A', 23, '1', '4', 23]|
|[1, '2', '9', '4', 13, '1', 'Q', 23]|
|[-1, '5', 'Q', '6', 16]|
|[1, '6', '4', 'J', 14, '1', '7', 21]|
|[-1, '8', 'K', '5', 15]|
|[1, 'Q', '2', 'K', 12]|
|[1, '10', '9', '8', 17, '1', 'K', 27]|
|[-1, '8', '3', '5', 8]|
|[1, '9', 'K', '5', 15, '1', '4', 22, '1', '3', 22]|
|[1, 'J', '2', '10', 12]|
|[1, 'J', '9', '5', 14, '1', 'A', 22, '1', '7', 22]|
|[1, '10', 'K', '8', 18, '1', '5', 23]|
|[-1, '8', 'Q', '6', 16]|
|[1, '2', '6', '8', 14, '1', 'Q', 24]|
|[-1, '9', 'A', '2', 13]|
|[-1, 'K', 'A', '8', 19]|
|[-1, 'J', '3', '6', 9]|
|[1, 'J', '10', '7', 17, '1', 'K', 27]|
|[1, '6', '8', 'K', 18, '1', 'J', 28]|
|[-1, '7', '5', '4', 9]|
|[1, '9', '8', '5', 13, '1', '3', 26, '1', 'Q', 26]|
|[1, '3', 'J', '7', 17, '1', '4', 21]|
